model,dataset,ablation,seed,missing_rate,params,train_time_s,infer_time_s,best_val,epochs_run,seq_len,pred_len,d_model,n_layers,lr,lambda_ent,MAE,RMSE,MSE,SMAPE,R2,MAE_T,RMSE_T,MAE_RH,RMSE_RH,MAPE_RH,MAE_P,RMSE_P,MAPE_P,MAE_WS,RMSE_WS,MAE_h1,RMSE_h1,MAE_h6,RMSE_h6,MAE_h12,RMSE_h12,MAE_h24,RMSE_h24,CLS_ACC,CLS_P,CLS_R,CLS_F1,CLS_AUC,CLS_AP,CLS_POSRATE,loss,aug_block,norm_variant,width,bl_d_model,bl_d_ff
iTransformer,jena,full,3,0.0,1611032.0,164.0,2.78,0.3863093200744054,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.3001277446746826,5.535514831542969,30.64192581176757,23.16590690612793,0.6335886716842651,2.220427989959717,2.9204440116882324,7.496645927429199,9.967403411865234,10.884917259216309,2.560305595397949,3.607151985168457,0.2586303055286407,0.923133671283722,1.295401930809021,1.2673890590667725,2.204655885696411,2.758798837661743,4.808157444000244,3.5265355110168457,5.771633148193359,4.203019618988037,6.568687438964844,0.6605970185025405,0.1753474117912544,0.9997924708421532,0.2983662195137057,0.9671262010837542,0.6928376989331285,0.0721796807592752,mse,0.0,off,default,,
DLinear,jena,full,0,0.0,4656.0,86.4,2.66,0.3970091834709742,13.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.4503984451293945,5.748910427093506,33.04996871948242,23.07547187805176,0.6198660135269165,2.2098820209503174,2.9296083450317383,7.724146842956543,10.266544342041016,11.473261833190918,2.9509387016296387,4.072283744812012,0.2980278730392456,0.9166286587715148,1.277429699897766,0.9847484230995178,1.813346266746521,2.993299961090088,5.107302188873291,3.798942804336548,6.165234088897705,4.23699426651001,6.579771995544434,0.6594196385773176,0.1746015603434499,0.997634167600548,0.2971901950480665,0.963212688757996,0.6906951888786823,0.0721796807592752,mse,0.0,off,default,,
DLinear,jena,full,2,0.0,4656.0,95.8,2.98,0.3977703037567033,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.443413496017456,5.734835147857666,32.888336181640625,23.03060913085937,0.6205114126205444,2.1911418437957764,2.899500608444214,7.680397510528564,10.219776153564451,11.389493942260742,2.9889402389526367,4.132587909698486,0.3018601238727569,0.9131777882575988,1.274401307106018,0.9290382266044616,1.7619760036468506,3.0074055194854736,5.1110615730285645,3.780462265014648,6.141948223114014,4.243000984191895,6.570802688598633,0.655099582973828,0.172899748472871,0.9985888017266424,0.2947630219978804,0.9642367937117782,0.6918939497206383,0.0721796807592752,mse,0.0,off,default,,
DLinear,jena,full,4,0.0,4656.0,109.3,2.85,0.3970912417812235,16.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.4408090114593506,5.727258682250977,32.80149459838867,23.09173583984375,0.6208913326263428,2.200355529785156,2.9053843021392822,7.682147026062012,10.211674690246582,11.38426113128662,2.9666337966918945,4.105893135070801,0.2995859980583191,0.9141011834144592,1.2759637832641602,0.9174728393554688,1.731805682182312,3.023014545440674,5.109955787658691,3.811328887939453,6.150327682495117,4.221633434295654,6.570805549621582,0.6549168344358163,0.1727534649125958,0.9979662142531026,0.2945233166333892,0.96509705637927,0.6947286567213004,0.0721796807592752,mse,0.0,off,default,,
DLinear,beijing_aotizhongxin,full,1,0.0,4656.0,125.0,2.05,0.4161560902086584,35.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.406538963317871,8.35932445526123,69.87831115722656,27.971410751342773,0.6257115006446838,2.0867035388946533,2.681702852249145,11.982712745666504,15.997937202453612,29.69411277770996,2.844630002975464,3.925118923187256,0.2801546454429626,0.7121108770370483,0.9905696511268616,1.4715591669082642,3.002612590789795,3.850540399551392,7.2915730476379395,4.8236517906188965,8.905152320861816,5.352691173553467,9.678081512451172,0.697836596567561,0.3650862178429032,1.0,0.5348910758469295,0.9714529342589182,0.865165098212488,0.1737490935460478,mse,0.0,off,default,,
DLinear,beijing_aotizhongxin,full,3,0.0,4656.0,53.8,1.81,0.416453564364121,16.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.412198066711426,8.36596965789795,69.98944854736328,28.01531791687012,0.6253901124000549,2.0891005992889404,2.68362045288086,11.999279022216797,16.010766983032227,29.76588249206543,2.848048686981201,3.928078413009644,0.2804982364177704,0.7123640775680542,0.9907391667366028,1.465949535369873,3.000328302383423,3.8602871894836426,7.307964324951172,4.835958003997803,8.9115629196167,5.363935947418213,9.673168182373049,0.6984650713077108,0.3655689764780674,1.0,0.5354090240405207,0.9714893820036364,0.8650908839446112,0.1737490935460478,mse,0.0,off,default,,
LSTM,beijing_aotizhongxin,full,0,0.0,833668.0,74.0,2.07,0.4082873462222831,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.315348148345947,8.061925888061523,64.9946517944336,27.702924728393555,0.6420947313308716,2.301506519317627,3.002460479736328,11.686959266662598,15.412596702575684,26.33748435974121,2.56460952758789,3.529465436935425,0.2526755332946777,0.7083103656768799,0.9790827631950378,2.6794888973236084,4.801490783691406,3.740155458450317,7.011603355407715,4.41135835647583,8.219822883605957,5.293675422668457,9.509880065917969,0.7054568527918782,0.3710270605086911,1.0,0.5412395877453057,0.968901812798976,0.8509921644598015,0.1737490935460478,mse,0.0,on,default,,
LSTM,beijing_aotizhongxin,full,2,0.0,833668.0,73.3,2.03,0.4143919977407593,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.211664199829102,7.976726531982422,63.62816619873047,27.10672378540039,0.6477880477905273,2.16455602645874,2.8313651084899902,11.464343070983888,15.27308177947998,26.672435760498047,2.525457859039306,3.504053831100464,0.2487996071577072,0.6922996640205383,0.9749647378921508,2.5521605014801025,4.687854766845703,3.609230995178223,6.862501621246338,4.271380424499512,8.143402099609375,5.22177791595459,9.419909477233888,0.7013657239545564,0.3678137392861711,1.0,0.5378126110622697,0.9703265088399436,0.8534402896450023,0.1737490935460478,mse,0.0,on,default,,
LSTM,beijing_aotizhongxin,full,4,0.0,833668.0,73.5,2.07,0.4143727828275851,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.2766523361206055,8.010326385498047,64.16532135009766,27.50033187866211,0.6394921541213989,2.216637134552002,2.900388479232788,11.570691108703612,15.315061569213867,26.38254165649414,2.593878507614136,3.5664584636688232,0.2556209564208984,0.7253996133804321,0.9891340136528016,2.6070563793182373,4.695693492889404,3.651792049407959,6.854584217071533,4.392918586730957,8.246283531188965,5.254685401916504,9.39120101928711,0.7047075175247765,0.3704343120708092,1.0,0.540608635974767,0.9696541590036696,0.8487372801918103,0.1737490935460478,mse,0.0,on,default,,
iTransformer,beijing_aotizhongxin,full,2,0.0,1611032.0,84.3,1.97,0.4175698379077213,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.27846097946167,8.213299751281738,67.45829772949219,27.42937469482422,0.6326061487197876,2.0442235469818115,2.631300687789917,11.666759490966797,15.737554550170898,27.53365898132324,2.696295976638794,3.776148557662964,0.2655090987682342,0.7065630555152893,0.98973548412323,1.8456722497940063,3.475250482559204,3.730949640274048,7.118298053741455,4.591275215148926,8.645753860473633,5.212530612945557,9.556151390075684,0.6989787285472565,0.3659644880035639,1.0,0.5358330926134722,0.969649015031798,0.8579188312028015,0.1737490935460478,mse,0.0,off,default,,
iTransformer,beijing_aotizhongxin,full,4,0.0,1611032.0,83.1,2.04,0.4154387070589231,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.218452453613281,8.142600059509277,66.30193328857422,27.15547180175781,0.6335651874542236,2.0176963806152344,2.612823486328125,11.442535400390623,15.591465950012209,27.58052635192871,2.701989889144897,3.781843900680542,0.2660800218582153,0.7115833759307861,0.9923353791236876,1.773035168647766,3.430025815963745,3.5951826572418213,6.950506210327148,4.514318943023682,8.5452241897583,5.195712566375732,9.64824676513672,0.7014080251389896,0.3678466793751519,1.0,0.537847823036992,0.9711122701302388,0.8615337817783351,0.1737490935460478,mse,0.0,off,default,,
PatchTST,jena,full,1,0.0,1657880.0,779.5,10.54,0.3814307258179446,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.3587875366210938,5.631690979003906,31.7159423828125,23.34694480895996,0.6354984045028687,2.22554874420166,2.9010162353515625,7.8139328956604,10.231338500976562,11.522051811218262,2.472345352172852,3.4810714721679688,0.2497276961803436,0.9233210682868958,1.284417986869812,1.3935378789901731,2.36410140991211,2.833957433700561,4.919570446014404,3.580188274383545,5.939269542694092,4.223509311676025,6.585743427276611,0.6597401974882562,0.1749878324289377,0.9998339766737226,0.2978473484426969,0.9678880503192198,0.6894817739267963,0.0721796807592752,mse,0.0,off,default,,
PatchTST,jena,full,3,0.0,1657880.0,1228.8,9.39,0.3776552569541048,22.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.30904769897461,5.605959892272949,31.42678451538086,22.930360794067383,0.6414518356323242,2.151061773300171,2.826037168502808,7.848679065704346,10.24283504486084,11.558688163757324,2.32504940032959,3.341306447982788,0.2348754256963729,0.9114012122154236,1.280870795249939,1.2182950973510742,2.08919644355774,2.8011634349823,4.912490367889404,3.5289430618286133,5.921637535095215,4.172399520874023,6.522946834564209,0.6648691400632729,0.1771106941838649,0.999128377537044,0.3008849557522124,0.9680952667416106,0.7056070602575462,0.0721796807592752,mse,0.0,off,default,,
Autoformer,jena,full,0,0.0,2677305.0,817.6,12.55,0.4824360350094737,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.868776798248291,6.187366008758545,38.28350067138672,24.9622802734375,0.5625870227813721,2.4045896530151367,3.086327075958252,8.497594833374023,10.866935729980469,12.717440605163574,3.614816904067993,4.873602390289307,0.3651549220085144,0.9581077098846436,1.3290237188339231,2.8108434677124023,4.478724002838135,3.492093324661255,5.642889022827148,3.926868200302124,6.28298807144165,4.5779709815979,7.106436252593994,0.6635629373981402,0.1764921623425683,0.9986718133897812,0.2999713256286544,0.9635555924973392,0.6535500503399969,0.0721796807592752,mse,0.0,on,default,,
Autoformer,jena,full,1,0.0,2677305.0,815.6,12.96,0.4719896424336373,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.792096614837648,6.070531368255615,36.851348876953125,24.738609313964844,0.5677895545959473,2.455190896987915,3.1614134311676025,8.206498146057129,10.556808471679688,11.806973457336426,3.562943696975708,4.921326637268066,0.3599085509777069,0.9437565207481384,1.3210551738739014,2.7621374130249023,4.40716552734375,3.374733209609986,5.532622337341309,3.7930479049682617,6.105429172515869,4.541755676269531,6.994530200958252,0.6691083069696098,0.1789501078147074,0.9989208483791971,0.3035255985824457,0.9611151662921964,0.6133717709827056,0.0721796807592752,mse,0.0,on,default,,
Autoformer,jena,full,3,0.0,2677305.0,979.0,12.82,0.4889218659376209,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.8745408058166495,6.245936393737793,39.01171875,25.3276309967041,0.537136971950531,2.445014953613281,3.1652305126190186,8.585806846618652,11.022398948669434,12.626500129699709,3.46418571472168,4.748941898345947,0.349898099899292,1.0031542778015137,1.407991886138916,2.7060635089874268,4.34406328201294,3.405845642089844,5.580475330352783,3.925912380218506,6.338064193725586,4.623169422149658,7.216918468475342,0.6792253858690442,0.1832983473913209,0.9966795334744531,0.3096493829707669,0.9619299385152162,0.6565128201659951,0.0721796807592752,mse,0.0,on,default,,
TimesNet,jena,full,0,0.0,1186507.0,937.9,7.6,0.3648981050480507,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2509841918945312,5.444773197174072,29.645557403564453,22.30429458618164,0.6513323783874512,2.075427293777466,2.708179235458374,7.445627689361572,9.822172164916992,10.687704086303713,2.5800156593322754,3.632092237472534,0.260719358921051,0.9028639197349548,1.2573100328445437,1.821510553359985,3.111319303512573,2.736421823501587,4.765743255615234,3.3734071254730225,5.594497203826904,4.058261394500732,6.401519298553467,0.6885605406960023,0.1879985935851857,0.9986718133897812,0.316429726850695,0.9747776413617276,0.7525314860690495,0.0721796807592752,mse,0.0,off,default,,
TimesNet,jena,full,2,0.0,1186507.0,1306.7,12.66,0.3652948754827844,12.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.284639835357666,5.477748870849609,30.0057315826416,22.33778381347656,0.6490664482116699,2.19533634185791,2.844815492630005,7.500925540924072,9.874503135681152,10.819135665893556,2.565035343170166,3.5841615200042725,0.2592405080795288,0.8772613406181335,1.2561551332473757,1.8140885829925537,3.049774408340454,2.774482011795044,4.780341148376465,3.407846450805664,5.639584064483643,4.116070747375488,6.46682596206665,0.6948608714408974,0.1911295063474157,0.9985888017266424,0.3208486974148335,0.9747129086738768,0.7550707857164138,0.0721796807592752,mse,0.0,off,default,,
TimesNet,jena,full,4,0.0,1186507.0,1512.5,14.89,0.3598822608977085,13.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.256211280822754,5.455756187438965,29.765275955200195,22.219890594482425,0.6525897979736328,2.024960994720459,2.646095991134644,7.581254005432129,9.893707275390623,11.26634120941162,2.5221705436706543,3.547551155090332,0.2547471821308136,0.896457850933075,1.2604271173477173,1.6966911554336548,2.902299165725708,2.745478391647339,4.774850368499756,3.3938183784484863,5.634656429290772,4.102291107177734,6.4307780265808105,0.6708758747962803,0.1797577441228306,0.9990868717054746,0.3046942740868729,0.9746919813981916,0.7490784067513302,0.0721796807592752,mse,0.0,off,default,,
TFT,jena,full,1,0.0,3640676.0,1041.3,12.12,0.3803256089898683,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.3489811420440674,5.554602146148682,30.85360717773437,23.085935592651367,0.6352226734161377,2.362609386444092,3.038347244262696,7.631025314331055,9.994611740112305,11.346532821655272,2.514483690261841,3.5556862354278564,0.253909021615982,0.8878096342086792,1.2836432456970217,1.819002389907837,2.948631525039673,2.8246634006500244,4.817691802978516,3.487290620803833,5.738515853881836,4.152688503265381,6.495413780212402,0.7008676061739048,0.1941095237710677,0.997634167600548,0.324986479177934,0.9669813257639512,0.6821337780836843,0.0721796807592752,mse,0.0,off,default,,
TFT,jena,full,3,0.0,3640676.0,971.7,12.76,0.355329355246855,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.2362170219421387,5.423507690429688,29.4144344329834,22.425647735595703,0.6558509469032288,2.0129997730255127,2.645272731781006,7.585980892181396,9.859131813049316,10.993748664855955,2.439236879348755,3.445122241973877,0.246502548456192,0.9066535234451294,1.260522961616516,1.769578456878662,3.0397002696990967,2.7164580821990967,4.72931718826294,3.3549447059631348,5.574594497680664,4.0763115882873535,6.411903381347656,0.6580744895024446,0.1743027672273467,1.0,0.2968617158910287,0.9728217567638168,0.7454135066222833,0.0721796807592752,mse,0.0,off,default,,
Crossformer,jena,full,0,0.0,1695908.0,939.2,5.84,0.329643083694416,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.084301233291626,5.20297384262085,27.07093620300293,21.908430099487305,0.6876340508460999,2.136368751525879,2.701575756072998,7.207948207855225,9.484484672546388,10.887443542480469,2.1299595832824707,3.097705364227295,0.2153586596250534,0.8629286885261536,1.197511076927185,1.4383786916732788,2.281609058380127,2.7143309116363525,4.6799726486206055,3.188993453979492,5.351724624633789,3.919715166091919,6.207613468170166,0.7320696721311475,0.2120418848167539,0.998505790063504,0.349800431852385,0.978982581318204,0.7782018917298124,0.0721796807592752,mse,0.0,off,default,,
Crossformer,jena,full,2,0.0,1695908.0,907.6,6.1,0.3254697011938016,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.029261827468872,5.083615779876709,25.84314727783203,21.86699867248535,0.6917438507080078,1.966075301170349,2.542011022567749,6.999664306640625,9.233009338378906,10.474039077758787,2.2580983638763428,3.196460247039795,0.2278301566839218,0.8932052254676819,1.2020586729049685,1.2109291553497314,1.9492133855819704,2.518746852874756,4.349025249481201,3.220924139022827,5.329157829284668,3.888529300689697,6.092168807983398,0.7000677068353945,0.1939138697416736,0.999501930021168,0.3248109956365451,0.9795023675479212,0.7806898690001978,0.0721796807592752,mse,0.0,off,default,,
Crossformer,jena,full,4,0.0,1695908.0,856.5,5.93,0.3277510836359449,13.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.145949363708496,5.198578357696533,27.025218963623047,22.047178268432617,0.6820999979972839,2.18517541885376,2.81956434249878,7.203719139099121,9.374808311462402,10.87815284729004,2.3171958923339844,3.2902090549468994,0.2337541878223419,0.8777093291282654,1.1993443965911863,1.374807596206665,2.198861837387085,2.682589054107666,4.577953338623047,3.300914764404297,5.431848049163818,3.958630800247192,6.152477741241455,0.7087946984948711,0.1984972080401844,0.998879342547628,0.331181967055197,0.977219116875742,0.7714758169697571,0.0721796807592752,mse,0.0,off,default,,
Crossformer,beijing_aotizhongxin,full,1,0.0,1694628.0,480.7,3.34,0.3803156091025138,15.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.060370445251465,7.789514541625977,60.676536560058594,26.121631622314453,0.6650024652481079,2.221168041229248,2.8929553031921387,11.135231971740724,14.953705787658691,27.15717315673828,2.209447860717773,3.132193803787231,0.217563197016716,0.6756331920623779,0.9555178880691528,1.870428204536438,3.2894582748413086,3.473894596099853,6.597599506378174,4.2233476638793945,7.997970104217529,5.134222984313965,9.366742134094238,0.7187333816775441,0.381852953676158,1.0,0.5526679993848993,0.977668366701802,0.8964343207052111,0.1737490935460478,mse,0.0,off,default,,
Crossformer,beijing_aotizhongxin,full,3,0.0,1694628.0,454.3,3.17,0.3665088153198682,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.031008720397949,7.836802005767822,61.41546249389648,25.79522132873535,0.6707249879837036,2.167230129241944,2.8265206813812256,11.06564712524414,15.063919067382812,27.36352157592773,2.2337024211883545,3.141376256942749,0.2199571132659912,0.657456636428833,0.9395350813865662,1.916477918624878,3.435804605484009,3.4626920223236084,6.640789985656738,4.209079265594482,8.160185813903809,5.223836421966553,9.638803482055664,0.7139956490210297,0.3779179810725552,1.0,0.5485347985347986,0.9768441164343544,0.8909000750225298,0.1737490935460478,mse,0.0,off,default,,
XAI-MeteoFormer,jena,no_revin,0,0.0,1892475.0,597.1,6.59,0.3352229410179049,18.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0067813396453857,5.188048839569092,26.915849685668945,21.46076393127441,0.679980993270874,1.848461389541626,2.438193082809448,7.099084854125977,9.48985195159912,10.234634399414062,2.191107749938965,3.183303117752075,0.2211542576551437,0.8884656429290771,1.236075758934021,1.0689927339553833,1.8503282070159912,2.4686758518218994,4.473494052886963,3.2315568923950195,5.499176025390625,3.8811111450195312,6.137491226196289,0.9499448758508292,0.6131038073942475,0.8307807246918192,0.7055340148043708,0.978640723470225,0.786866393247058,0.0721796807592752,mse,0.0,off,default,,
XAI-MeteoFormer,jena,no_revin,2,0.0,1892475.0,496.9,6.61,0.3332895437652999,15.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0319712162017822,5.277430057525635,27.851268768310547,21.56157875061035,0.6850684881210327,1.8788005113601685,2.4779841899871826,7.23097562789917,9.688862800598145,10.366490364074709,2.1517374515533447,3.1526100635528564,0.2172185778617859,0.8663710355758667,1.2048485279083252,1.3408408164978027,2.4790594577789307,2.531625509262085,4.668237686157227,3.2064361572265625,5.569661617279053,3.8597731590271,6.144456386566162,0.940867366503691,0.5570279967524815,0.8827875316481966,0.6830560729655084,0.9781283299796774,0.782606962815063,0.0721796807592752,mse,0.0,off,default,,
XAI-MeteoFormer,jena,no_revin,4,0.0,1892475.0,496.8,6.57,0.3383900096817527,15.0,96.0,24.0,256.0,2.0,0.0005,0.01,3.0647547245025635,5.275937080383301,27.835512161254883,21.77495002746582,0.678414523601532,1.945016860961914,2.563423156738281,7.205812931060791,9.633466720581056,10.294435501098633,2.246367216110229,3.237319231033325,0.2268998920917511,0.8618194460868835,1.2194054126739502,1.2670120000839231,2.1669654846191406,2.554395198822021,4.646724700927734,3.232817888259888,5.483319282531738,3.89298415184021,6.183609962463379,0.9415294554692742,0.5595027566836576,0.8929564603826837,0.6879526740746662,0.979995464919087,0.7988940064239017,0.0721796807592752,mse,0.0,off,default,,
TFT,beijing_aotizhongxin,full,2,0.0,3540960.0,459.5,6.51,0.4137569434230293,10.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.701227188110352,8.76186466217041,76.77027130126953,28.648530960083008,0.611617922782898,2.338104009628296,3.019706964492798,12.949864387512209,16.79477310180664,29.43310165405273,2.7871639728546143,3.861995697021485,0.2748456597328186,0.7297680377960205,0.991485357284546,3.1621408462524414,5.779630184173584,4.123774528503418,7.679351329803467,4.799356937408447,8.948808670043945,5.623806476593018,10.18671989440918,0.7024111675126904,0.3686295626754875,1.0,0.5386842031307085,0.9644577802792816,0.8306117021992236,0.1737490935460478,mse,0.0,off,default,,
TFT,beijing_aotizhongxin,full,4,0.0,3540960.0,516.6,6.4,0.4489586712214529,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.689350605010986,8.847566604614258,78.27942657470703,28.494686126708984,0.5912055969238281,2.4100348949432373,3.154592275619507,12.88029670715332,16.97814178466797,29.23905563354492,2.721217155456543,3.7204430103302,0.2681178152561188,0.7458529472351074,1.033084750175476,3.171353816986084,5.884134292602539,4.029143810272217,7.642208099365234,4.822848796844482,9.080110549926758,5.672048568725586,10.285236358642578,0.715826686004351,0.3794291143750742,1.0,0.5501248457365898,0.9683336170734178,0.8457984692464159,0.1737490935460478,mse,0.0,off,default,,
Informer,jena,full,1,0.0,2867475.0,399.5,6.1,0.3674351829442579,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.271092176437378,5.49980354309082,30.247840881347656,22.29196548461914,0.6591320037841797,2.1696553230285645,2.8057007789611816,7.507396697998047,9.948145866394045,11.086417198181152,2.548362970352173,3.5584492683410645,0.2574228644371032,0.8589491248130798,1.2211647033691406,1.7939296960830688,2.899565458297729,2.85176157951355,4.915451049804688,3.413442611694336,5.712742328643799,4.133464813232422,6.579880237579346,0.7017993241299971,0.1948502645245838,0.999750965010584,0.3261368483051364,0.9738798255788308,0.7350728345713876,0.0721796807592752,mse,0.0,off,default,,
Informer,jena,full,3,0.0,2867475.0,374.5,5.94,0.3598934271184104,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,3.325131416320801,5.485944747924805,30.09558868408203,22.72930335998535,0.6563905477523804,2.3606648445129395,3.0156564712524414,7.375797748565674,9.803977966308594,10.649337768554688,2.685934066772461,3.702102899551392,0.2710345387458801,0.878130316734314,1.210223913192749,1.8013620376586914,2.929359436035156,3.0044169425964355,5.201012134552002,3.516071081161499,5.699286460876465,4.13373327255249,6.467714309692383,0.7127222941232864,0.2007818230312729,0.9998339766737226,0.3344092066995676,0.9742384335029844,0.7292788468735156,0.0721796807592752,mse,0.0,off,default,,
TimesNet,beijing_aotizhongxin,full,0,0.0,1186378.0,423.8,4.18,0.4069214712686513,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.2212748527526855,8.038921356201172,64.62425231933594,26.73716926574707,0.6508443355560303,2.222670316696167,2.9238150119781494,11.437581062316896,15.374545097351074,26.632822036743164,2.5318751335144043,3.55649995803833,0.2493750303983688,0.6929722428321838,0.9606944918632508,2.6288771629333496,4.833634853363037,3.597329378128052,6.860306262969971,4.345806121826172,8.216621398925781,5.210621356964111,9.604104042053224,0.7101522842639594,0.3747849210073518,1.0,0.5452269882808055,0.9733197503833289,0.8645103917026278,0.1737490935460478,mse,0.0,off,default,,
TimesNet,beijing_aotizhongxin,full,2,0.0,1186378.0,617.1,8.48,0.4052089608310421,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.213755130767822,8.113275527954102,65.82524108886719,26.71973991394043,0.6470530033111572,2.1363415718078613,2.8240435123443604,11.506738662719728,15.55178928375244,27.60568046569824,2.5316431522369385,3.540205478668213,0.2494030147790908,0.6802898049354553,0.9667051434516908,2.59424376487732,4.882612705230713,3.5871706008911133,6.983592510223389,4.332708358764648,8.315004348754883,5.224810600280762,9.63752269744873,0.7020606719845298,0.3683556466594068,1.0,0.5383916784480418,0.9725596765195762,0.8588925343842974,0.1737490935460478,mse,0.0,off,default,,
TimesNet,beijing_aotizhongxin,full,4,0.0,1186378.0,603.4,6.8,0.3952945551937014,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.322023868560791,8.16958999633789,66.74219512939453,26.969512939453125,0.6448273658752441,2.2185511589050293,2.932717084884644,11.808772087097168,15.633026123046877,27.36084747314453,2.571429252624512,3.611992835998535,0.2532119452953338,0.6893354058265686,0.9643248915672302,2.6702377796173096,4.957669258117676,3.6609795093536377,6.9776787757873535,4.449597835540772,8.359713554382324,5.335274696350098,9.671002388000488,0.7034022238336959,0.3694062929605694,1.0,0.5395130646901534,0.9713244143271328,0.8554670488546863,0.1737490935460478,mse,0.0,off,default,,
Autoformer,beijing_aotizhongxin,full,1,0.0,2674742.0,367.8,6.68,0.5236218806597065,9.0,96.0,24.0,256.0,2.0,0.0005,0.0,5.215088367462158,9.305953979492188,86.60077667236328,29.57404518127441,0.5581904649734497,2.546847343444824,3.290295124053955,13.668855667114258,17.57415771484375,32.32438278198242,3.906900644302368,5.066642761230469,0.3851869404315948,0.7377520203590393,1.02724027633667,4.269933223724365,7.417054176330566,4.826218605041504,8.643791198730469,5.252285480499268,9.393404006958008,5.986310958862305,10.506300926208496,0.7062182741116751,0.3716313156772267,1.0,0.5418822265569785,0.9626853311862776,0.8250262307155012,0.1737490935460478,mse,0.0,on,default,,
Autoformer,beijing_aotizhongxin,full,3,0.0,2674742.0,446.6,6.62,0.5045200542939741,11.0,96.0,24.0,256.0,2.0,0.0005,0.0,5.497405052185059,10.006105422973633,100.12214660644533,30.45614624023437,0.524479329586029,2.5415968894958496,3.2842705249786377,14.95024299621582,19.08077049255371,34.70774459838867,3.727161407470703,4.951534748077393,0.3674401938915252,0.770621657371521,1.0529377460479736,4.20512580871582,7.4644455909729,4.971626281738281,9.075579643249512,5.716226577758789,10.418624877929688,6.135799884796143,10.936391830444336,0.7142917573120618,0.3781615393720982,1.0,0.5487913115677161,0.9657120509002728,0.8426360300436051,0.1737490935460478,mse,0.0,on,default,,
PatchTST,beijing_aotizhongxin,full,0,0.0,1657880.0,370.2,4.94,0.4202441182377981,14.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.406373023986816,8.39327621459961,70.44708251953125,27.456069946289062,0.6266481876373291,2.041131019592285,2.671284437179565,12.259260177612305,16.141986846923828,29.423385620117188,2.612788438796997,3.61919379234314,0.2573183178901672,0.7123088240623474,0.9951515793800354,2.155791997909546,3.972313642501831,4.056235313415527,7.553297996520996,4.751180171966553,8.903810501098633,5.3754191398620605,9.802729606628418,0.6981447909112883,0.3653227958273509,1.0,0.5351449443953282,0.9714264829441582,0.8630689783698146,0.1737490935460478,mse,0.0,off,default,,
PatchTST,beijing_aotizhongxin,full,2,0.0,1657880.0,507.2,4.9,0.4125112218071234,19.0,96.0,24.0,256.0,2.0,0.0005,0.0,4.374546527862549,8.313569068908691,69.11542510986328,27.5084228515625,0.6255565285682678,2.041845321655273,2.6995811462402344,12.064393043518066,15.958414077758787,29.28304672241211,2.662050008773804,3.674355983734131,0.2621764838695526,0.7298979759216309,1.001036524772644,1.773000955581665,3.393727779388428,3.768614053726196,7.137633323669434,4.688974857330322,8.780678749084473,5.283200740814209,9.69284725189209,0.7030638143582306,0.3691407002272465,1.0,0.5392297521591133,0.9725118232344168,0.8661616041209919,0.1737490935460478,mse,0.0,off,default,,
